Id,PONumber,ItemNumber,OrderQty
2984,39690,AFPL00HK0740000,30
2985,39690,AFFK00HK0040000,144
2986,39690,AFPL00HK0790000,144
2987,39690,AFPL00HK0800000,144
2988,39690,AFPL00HK0830000,144
2989,39690,AFPL00HK0840000,144
2990,39690,AFPL00HK0850000,10
2991,39690,PFST00HK0110000,50
2992,39690,PFST00HK0130000,50
2993,39690,PFST00HK0140000,20
2994,39690,PFST00HK0150000,40
2995,39690,AFPL00HK1180000,8
2996,39690,AFPL00HK1030000,35
2997,39690,AFPL00HK0890000,60
2998,39690,AFPL00HK0540000,10
2999,39690,AFPL00HK0510000,20
3000,39690,AFPL00HK0470000,72
3001,39690,AFPL00HK0920000,24
3002,39690,AFPL00HK0930000,20
3003,39690,AFPL00HK1110000,50
3004,39690,AFPL00HK1310000,5
3005,39690,RFST00HK0050000,40
3006,39690,AFPL00HK1040000,36
3007,39690,AFPL00HK1060000,36
3008,39690,AFPL00HK1290000,24
3009,39690,AFPL00HK1300000,5
3010,39690,RFGE00HK0010000,25
3011,39759,AOPP00900210000,18000
3012,39769,AWSMSWFZ0020000,144
3013,39769,AWSMSWFZ0030000,640
3014,39771,AWSMSWKM0010000,216
3015,39771,AWSMSWKM0040000,224
3016,39771,AWSMSWCL0050000,224
3017,39770,AWSMSWFZ0010000,120
3018,39770,AWSMSWFZ0030000,480
3019,39770,AWSMSWFZ0050000,80
3020,39770,AWSMSWFZ0040000,160
3021,39760,ADGR00ES0210000,375
3022,39760,ADGR00ES0800000,375
3023,39760,ADGR00ES0370000,375
3024,39760,ADGR00ES0200000,240
3025,39760,ADGR00ES0220000,80
3026,39760,ADGR00ES0630000,375
3027,39760,ADGR00ES0360000,160
3028,39760,ADGR00ES1060000,375
3029,39760,ADGR00ES1050000,160
3030,39760,ADGR00ES0640000,160
3031,39760,ADGR00ES0560000,80
3032,39760,ADGR00ES0680000,80
3033,39760,ADGR00ES0650000,160
3034,39760,ADGR00ES0500000,80
3035,39761,ADGR00ES0940000,375
3036,39761,ADGR00ES0870000,375
3037,39761,ADGR00ES0620000,375
3038,39761,ADGR00ES0590000,375
3039,39761,ADGR00ES0580000,160
3040,39761,ADGR00ES0320000,80
3041,39761,ADMR00ES0060000,1080
3042,39761,ADMR00ES0070000,360
3043,39761,ADMR00ES0110000,720
3044,39761,ADGR00ES0210000,375
3045,39761,ADGR00ES0800000,375
3046,39761,ADGR00ES0370000,375
3047,39761,ADMR00ES0120000,160
3048,39761,ADGR00ES0200000,160
3049,39762,ADGR00ES0220000,80
3050,39762,ADGR00ES0630000,375
3051,39762,ADGR00ES0360000,80
3052,39762,ADGR00ES1270000,400
3053,39762,ADGR00ES1280000,240
3054,39762,ADGR00ES1070000,80
3055,39762,ADGR00ES0980000,80
3056,39762,ADGR00ES1300000,360
3057,39762,ADGR00ES0930000,600
3058,39762,ADGR00ES1010000,600
3059,39762,ADGR00ES0640000,160
3060,39762,ADGR00ES0560000,80
3061,39763,ADGR00ES0670000,80
3062,39763,ADGR00ES0650000,160
3063,39763,ADGR00ES0940000,375
3064,39763,ADGR00ES0570000,375
3065,39763,ADGR00ES0660000,375
3066,39763,ADGR00ES0520000,375
3067,39763,ADGR00ES0320000,80
3068,39763,ADMR00ES0060000,2160
3069,39763,ADMR00ES0050000,360
3070,39763,ADMR00ES0110000,360
3071,39763,ADGR00ES0210000,375
3072,39763,ADGR00ES0280000,375
3073,39763,ADGR00ES0800000,375
3074,39763,ADGR00ES0200000,80
3075,39764,ADGR00ES0800000,375
3076,39764,ADGR00ES0200000,320
3077,39764,ADGR00ES0220000,80
3078,39764,ADGR00ES0270000,160
3079,39764,ADGR00ES0250000,80
3080,39764,ADGR00ES1240000,375
3081,39764,ADGR00ES0360000,160
3082,39764,ADGR00ES1250000,375
3083,39764,ADGR00ES1270000,400
3084,39764,ADGR00ES1280000,160
3085,39765,ADGR00ES1060000,750
3086,39765,ADGR00ES1050000,240
3087,39765,ADGR00ES1070000,160
3088,39765,ADGR00ES1290000,360
3089,39765,ADGR00ES0530000,80
3090,39765,ADGR00ES0640000,80
3091,39765,ADGR00ES0680000,160
3092,39765,ADGR00ES0500000,80
3093,39765,ADGR00ES0840000,375
3094,39765,ADGR00ES0890000,375
3095,39765,ADGR00ES0690000,375
3096,39765,ADGR00ES1320000,40
3097,39765,ADGR00ES1340000,40
3098,39765,ADGR00ES1350000,80
3099,39765,ADGR00ES1360000,40
3100,39765,ADGR00ES0200000,80
3101,39765,ADGR00ES1330000,40
3102,39766,ADMR00CS0050000,192
3103,39766,ADMG00CS0210000,70
3104,39766,ADMG00CS0100000,96
3105,39766,ADPL00CS0040000,96
3106,39766,ADGR00CS0760000,96
3107,39766,ADGR00CS0610000,100
3108,39766,ADGR00CS0630000,40
3109,39766,ADGR00CS0640000,100
3110,39766,ADGR00CS0650000,96
3111,39766,ADGR00CS0700000,100
3112,39766,ADGR00CS0710000,96
3113,39766,ADGR00CS0730000,100
3114,39766,ADMR00CS0090000,3200
3115,39766,ADMR00CS0100000,1600
3116,39766,ADGR00CS0900000,50
3117,39766,ADDRCACS0010000,48
3118,39766,ADMR00CS0130000,1600
3119,39766,ADPL00CS0010000,288
3120,39768,AWPL00SM0590000,50
3121,39768,AWPL00SM0170000,96
3122,39768,AWMSCOSM0240000,12
3123,39768,AWFT00SM0750000,25
3124,39768,AEHO00SM0040000,288
3125,39768,AWPL00SM0410000,12
3126,39768,AACB00SM0090000,12
3127,39768,AWBI00SM0300000,12
3128,39768,RIWI00SM0010000,12
3129,39768,RIWI00SM0020000,24
3130,39768,APCN00SM0050000,12
3131,39768,AEHO00SM0010000,360
3132,39768,AEHO00SM0020000,80
3133,39768,AEHO00SM0030000,160
3134,39768,AAOT00SM0070000,12
3135,39768,ARPSINSM0020000,12
3136,39768,ARPSINSM0030000,18
3137,39772,APCN00HG0800000,72
3138,39772,AMHO00HG0210000,144
3139,39772,APHO00HG0010000,6
3140,39772,APHO00HG0030000,6
3141,39772,AMCN00HG0240000,288
3142,39772,AMHO00HG0120000,96
3143,39772,AMME00HG0080000,48
3144,39772,AMME00HG0090000,48
3145,39772,ALRBSOHG0060000,6
3146,39772,ALRBSOHG0400000,6
3147,39772,AABT00HG0090000,12
3148,39772,AXIDFWHG0210000,3
3149,39772,APCN00HG1220000,12
3150,39772,APCN00HG1060000,3
3151,39772,APCN00HG0980000,18
3152,39772,APCN00HG1100000,6
3153,39772,ACDT00HG0270000,24
3154,39772,APHO00HG0460000,12
3155,39772,APCN00HG1850000,2
3156,39772,APCN00HG1930000,6
3157,39772,AECN00HG0220000,36
3158,39772,AECN00HG0210000,36
3159,39772,AMCH00HG0050000,6
3160,39772,ACDT00HG0460000,25
3161,39772,APCN00HG2120000,12
3162,39772,AMIN00HG0100000,12
3163,39772,AMME00HG0210000,12
3164,39772,AESLLEHG0100000,3
3165,39772,AESLLEHG0110000,6
3166,39772,AESLLEHG0120000,6
3167,39772,AESLLEHG0170000,12
3168,39772,AESLLEHG0180000,3
3169,39772,ACCBWCHG0030000,2
3170,39772,AMCN00HG0530000,288
3171,39772,AECN00HG0230000,12
3172,39772,AECN00HG0240000,24
3173,39772,AECN00HG0260000,36
3174,39772,AMHO00HG0820000,12
3175,39772,RCTA00HG0080000,6
3176,39772,APCN00HG1460000,24
3177,39772,APCN00HG1550000,24
3178,39772,ADPR00HG0080000,72
3179,39772,ACDT00HG0380000,24
3180,39772,ACDT00HG0420000,12
3181,39772,ACDT00HG0440000,24
3182,39772,ARPSINHG0010000,12
3183,39589,AEIP00HY0300000,-1
3184,39589,AEIP00HY0320000,-2
3185,39589,AEHEEXHY0030000,-1
3186,39589,AEHESUHY0100000,-4
3187,39589,AEHESUHY0070000,-1
3188,39589,AEHESUHY0080000,-1
3189,39589,AEHESUHY0090000,-2
3190,39589,AEHESUHY0110000,-3
3191,39589,AEHESUHY0120000,-2
3192,39589,AEIP00HY0220000,-3
3193,39589,AEIP00HY0240000,-5
3194,39589,AEIP00HY0250000,-6
3195,39589,AEIP00HY0260000,-1
3196,39589,AEIP00HY0270000,-2
3197,39589,AECN00HY0080000,-1
3198,39589,AEIP00HY0460000,-2
3199,39589,AEIP00HY0480000,-1
3200,39589,AEIP00HY0490000,-3
3201,39589,AEIP00HY0230000,-1
3202,39773,ADDR00AD0050000,6600
3203,39773,ADDW00UT0010000,480
3204,39773,ADDR00AD0020000,6600
3205,39413,ADGR00CS0050000,100
3206,39413,ADMG00CS0350000,80
3207,39413,ADMR00CS0050000,96
3208,39413,AAOT00CS0010000,24
3209,39413,ADMG00CS0130000,96
3210,39413,ADGR00CS0620000,96
3211,39413,ADMR00CS0090000,1600
3212,39413,ADGR00CS0810000,240
3213,39413,ADGR00CS0510000,300
3214,39413,ADMG00CS0430000,384
3215,39413,ADMR00CS0040000,3200
3216,39413,ADGR00CS0230000,96
3217,39413,ADGR00CS0280000,96
3218,39413,ADGR00CS0060000,40
3219,39413,RHOT00CS0080000,20
3220,39413,RHOT00CS0110000,80
3221,39413,RHOT00CS0120000,20
3222,39413,RHOT00CS0140000,72
3223,39413,ADGR00CS0770000,250
3224,39413,ADMR00CS0110000,60
3225,39413,ADPL00CS0050000,192
3226,39413,AWFT00CS0020000,32
3227,39413,ADMG00CS0230000,260
3228,39413,AWMSCOCS0100000,64
3229,39413,AWMSCOCS0050000,64
3230,39413,ADMG00CS0240000,100
3231,39413,ADGR00CS0760000,96
3232,39413,ADMR00CS0120000,2000
3233,39413,ADMG00CS0440000,96
3234,39788,AAGC00PY0230000,60
3235,39788,AAGC00PY0210000,96
3236,39604,AEHESUEH0010000,-3
3237,39604,AEHESUEH0020000,-34
3238,39604,AEHESUEH0040000,-25
3239,39604,AEHESUEH0050000,-5
3240,39604,AECN00EH0230000,-2
3241,39604,AECN00EH0250000,-2
3242,39604,AECN00EH0400000,-8
3243,39604,AAAF00EH0020000,-6
3244,39604,AEIX00EH0110000,-2
3245,39604,AEIX00EH0120000,-5
3246,39604,AEIX00EH0130000,-2
3247,39604,AEIX00EH0150000,-1
3248,39604,AEIX00EH0160000,-1
3249,39604,AECN00EH0010000,-1
3250,39604,AEIX00EH0040000,-3
3251,39604,AEIX00EH0050000,-6
3252,39604,AEHESUEH0070000,-1
3253,39604,AEHESUEH0060000,-28
3254,39801,ACCBMCHM0020000,48
3255,39801,ACCBMCHM0030000,48
3256,39801,ACCBMCHM0040000,50
3257,39801,ACCBMCHM0050000,12
3258,39801,ACCBMCHM0100000,48
3259,39801,ACCBMCHM0120000,12
3260,39791,AQASSSXG0070000,80
3261,39791,AQASSSXG0100000,80
3262,39791,AQASSSXG0110000,80
3263,39791,AQASSSXG0120000,160
3264,39791,AQAT00UT0010000,720
3265,39791,AQAT00UT0020000,360
3266,39791,AQAF00UT0010000,576
3267,39791,AQASSSUT0040000,576
3268,39791,AQASSSUT0060000,576
3269,39791,AQASBWUT0010000,864
3270,39791,AQASBWUT0020000,576
3271,39791,AQASBWUT0030000,720
3272,39791,AQASBWUT0040000,288
3273,39791,AQASBWUT0050000,288
3274,39791,AQASBWUT0060000,288
3275,39791,AQASBWUT0070000,576
3276,39792,ADPL00UT4770000,48
3277,39792,ADPL00UT4790000,96
3278,39792,ADPL00UT4800000,96
3279,39792,ADPL00UT4810000,48
3280,39792,ADPL00UT4860000,144
3281,39792,ADPL00UT4870000,48
3282,39792,ADORPLUT6690000,288
3283,39792,ADORPLUT6710000,144
3284,39792,ADORPLUT6750000,144
3285,39792,ADORPLUT6870000,96
3286,39793,ACCBWCSE0110000,100
3287,39793,ACCBWCSE0140000,100
3288,39793,ACCBWCSE0150000,100
3289,39793,ACCBWCSE0160000,50
3290,39793,ACCBWCSE0350000,50
3291,39793,ACCBWCSE0360000,50
3292,39793,ACCBWCSE0370000,50
3293,39793,ACCBWCSE0390000,50
3294,39793,ACCBWCSE0400000,75
3295,39793,ACCBWCSE0410000,50
3296,39794,RCTA00AZ0170000,60
3297,39794,RCTA00AZ0050000,50
3298,39794,RCTA00AZ0180000,36
3299,39794,RCTA00AZ0160000,36
3300,39794,RCTA00AZ0150000,48
3301,39794,RCTA00AZ0120000,24
3302,39794,RCTA00AZ0110000,24
3303,39540,AEIX00SQ0030000,24
3304,39540,AEIX00SQ0040000,24
3305,39540,AEIX00SQ0050000,45
3306,39540,AEIX00SQ0060000,30
3307,39540,AEIX00SQ0080000,24
3308,39540,AEIX00SQ0090000,16
3309,39540,AEIP00SQ0070000,24
3310,39540,AEIP00SQ0120000,8
3311,39540,AEIP00SQ0150000,48
3312,39540,AEIP00SQ0160000,30
3313,39540,AEIP00SQ0170000,18
3314,39540,AEIP00SQ0180000,30
3315,39540,AECN00SQ0010000,6
3316,39540,AECN00SQ0020000,12
3317,39540,AECN00SQ0030000,6
3318,39540,AEIX00SQ0130000,4
3319,39540,AEIX00SQ0140000,4
3320,39540,AEIX00SQ0150000,8
3321,39540,AEIP00SQ0190000,16
3322,39540,AEIP00SQ0200000,4
3323,39540,AEIP00SQ0210000,12
3324,39540,AEIP00SQ0220000,12
3325,39540,AEIP00SQ0230000,12
3326,39540,AEIP00SQ0090000,4
3327,39827,SACR00ST0010000,12
3328,39827,SCPL00ST0010000,6
3329,39827,SGFL00KT0030000,24
3330,39827,SGFL00ST0020000,24
3331,39827,SGFL00ST0030000,36
3332,39827,SGFL00ST0040000,48
3333,39827,SACG00ST0010000,144
3334,39827,SHBC00ST0020000,12
3335,39827,SACG00ST0040000,24
3336,39827,SFTR00ST0010000,72
3337,39827,SFTR00ST0020000,72
3338,39827,SFTR00ST0030000,24
3339,39827,SQHT00ST0030000,6
3340,39827,SLLT00ST0010000,72
3341,39827,SFTR00ST0040000,48
3342,39827,SACG00ST0090000,24
3343,39827,SACG00ST0110000,36
3344,39827,SACG00ST0120000,36
3345,39827,SACG00ST0130000,36
3346,39827,SACG00ST0150000,60
3347,39827,SACG00ST0160000,72
3348,39827,SACG00ST0170000,36
3349,39827,SACG00ST0180000,24
3350,39827,SACG00ST0190000,48
3351,39827,SACG00ST0200000,24
3352,39827,SFTR00ST0130000,72
3353,39827,SILB00ST0040000,24
3354,39827,SMCR00ST0080000,1000
3355,39827,SHBC00KT0010000,12
3356,39827,SCMT00KT0040000,6
3357,39827,SACG00KT0170000,24
3358,39827,SACG00KT0180000,24
3359,39827,SACG00KT0200000,36
3360,39827,SJBL00KT0070000,48
3361,39827,SCMT00KT0010000,12
3362,39827,SCMT00KT0020000,12
3363,39827,SILB00KT0010000,24
3364,39827,SCPL00KT0010000,8
3365,39827,SACG00KT0050000,144
3366,39827,SACG00KT0060000,72
3367,39827,SJBL00KT0030000,48
3368,39827,SJBL00KT0040000,144
3369,39827,SJWT00KT0030000,144
3370,39827,SJWT00KT0040000,36
3371,39827,SCMT00KT0050000,3
3372,39827,SCMT00KT0060000,12
3373,39827,SACG00KT0210000,12
3374,39827,SACG00KT0220000,24
3375,39827,SCMT00KT0070000,12
3376,39827,SACG00KT0230000,12
3377,39827,SACG00KT0240000,24
3378,39827,SKKT00KT0020000,12
3379,39827,SKKT00KT0030000,12
3380,39827,SKKT00KT0060000,12
3381,39808,AAGC00PY0210000,48
3382,39808,AAGC00PY0230000,60
3383,39808,AAGC00PY0140000,50
3384,39808,AAGC00PY0360000,60
3385,39808,AAGC00PY0370000,48
3386,39808,AAGC00PY0410000,90
3387,39808,AWWC00PY0030000,60
3388,39808,AWWC00PY0040000,36
3389,39808,AWBI00PY0030000,60
3390,39808,AWBI00PY0040000,36
3391,39808,AWBI00PY0060000,192
3392,39808,AWBI00PY0080000,36
3393,39808,PAMA00PY0010000,5
3394,39808,AAGC00PY0260000,40
3395,39808,AAGC00PY0250000,8
3396,39808,AAGC00PY0200000,8
3397,39808,AAGC00PY0020000,20
3398,39808,AAGC00PY0030000,50
3399,39808,AAGC00PY0350000,25
3400,39808,AAGC00PY0130000,25
3401,39808,AQAT00PY0040000,180
3402,39808,AAGC00PY0290000,48
3403,39808,AAGC00PY0310000,144
3404,39808,AAGC00PY0280000,60
3405,39808,AAGC00PY0300000,120
3406,39808,AQAT00PY0030000,400
3407,39808,AAGC00PY0330000,180
3408,39838,AMCN00AP0020000,120
3409,39838,AMCH00AP0150000,60
3410,39838,AWBI00AP0250000,144
3411,39838,AMCN00AP0180000,120
3412,39838,AWPH00AP0060000,240
3413,39838,AWPH00AP0100000,120
3414,39838,AWWC00AP0010000,288
3415,39838,AWCH00AP0020000,360
3416,39838,RWWC00AP0020000,288
3417,39838,RWWA00AP0020000,144
3418,39838,RWMD00AP0010000,36
3419,39838,AWPH00AP0110000,24
3420,39838,AWPH00AP0140000,72
3421,39838,AWWC00AP0100000,36
3422,39838,AACB00AP0030000,432
3423,39838,AACB00AP0040000,252
3424,39838,AWCH00AP0030000,168
3425,39838,AMCN00AP0140000,48
3426,39838,AMCN00AP0150000,48
3427,39838,AACB00AP0010000,168
3428,39838,AWWC00AP0070000,360
3429,39840,AAMB00RE0020000,24
3430,39840,AAMB00RE0030000,60
3431,39840,AAMB00RE0040000,96
3432,39840,APPSINRE0320000,12
3433,39840,APPSINRE0330000,6
3434,39840,AMME00RE0100000,2
3435,39840,ACGA00RE1290000,1
3436,39840,AWSMSWRE0030000,600
3437,39840,AWSMSWRE0020000,72
3438,39840,AWMD00RE0020000,144
3439,39840,AWSMSWRE0120000,144
3440,39840,AXIDSWRE0170000,18
3441,39840,AXIDSWRE0180000,18
3442,39840,AXMSSWRE0030000,24
3443,39840,AXIDSWRE0230000,24
3444,39840,AXIDSWRE0240000,12
3445,39840,AXIDSWRE0260000,12
3446,39840,AWMSCORE0170000,12
3447,39840,AWMSCORE0180000,24
3448,39840,AWMSCORE0190000,12
3449,39840,AWMSCORE0200000,12
3450,39840,AWMSCORE0210000,12
3451,39840,AWAC00RE0010000,36
3452,39840,AWAC00RE0020000,120
3453,39840,AMCH00RE0090000,72
3454,39840,ACGA00RE0740000,3
3455,39840,AWMSCORE0440000,24
3456,39840,AWMSCORE0450000,24
3457,39840,AWMSCORE0460000,12
3458,39840,AXIDSWRE0360000,24
3459,39840,AAMB00RE0050000,24
3460,39841,BFPL00HG0060000,3
3461,39841,BFPL00HG0310000,6
3462,39842,BVSP00HG0050000,12
3463,39843,SFHF00HG0030000,6
3464,39843,BFPL00HG0040000,6
3465,39843,BFPL00HG0280000,4
3466,39843,BFPL00HG0250000,6
3467,39843,BIPR00HG0080000,6
3468,39843,BIPR00HG0090000,6
3469,39843,BIPR00HG0110000,6
3470,39843,BFTR00HG0020000,6
3471,39843,BFSE00HG0070000,12
3472,39843,BFSE00HG0080000,8
3473,39843,BFSE00HG0090000,12
3474,39843,BFSE00HG0100000,6
3475,39843,BFSE00HG0120000,8
3476,39843,BIPR00HG0120000,6
3477,39843,BIPR00HG0070000,6
3478,39837,AFFR00BA0010000,900
3479,39837,AFFR00BA0040000,1440
3480,39837,AFFR00BA0340000,288
3481,39837,AFFR00OE0130000,120
3482,39837,AFFR00OE0160000,120
3483,39837,AFFR00OE0030000,72
3484,39837,AFFR00BA0090000,144
3485,39837,AFFR00BA0280000,144
3486,39837,AFFR00OE0020000,72
3487,39837,AFFR00OE0070000,45
3488,39851,BIPR00JW0040000,3
3489,39851,BIPR00JW0050000,4
3490,39851,BIPR00JW0060000,6
3491,39851,BIPR00JW0020000,6
3492,39851,BADS00JW0010000,2
3493,39851,BFPL00FD0080000,1
3494,39851,BFPL00FD0260000,1
3495,39851,BFPL00FD0250000,2
3496,39851,BFTR00FD0030000,4
3497,39851,BFTR00FD0190000,6
3498,39851,BFST00FD0090000,6
3499,39851,BFST00FD0080000,4
3500,39851,BFST00FD0100000,6
3501,39851,BVSP00FD0030000,3
3502,39851,BCCADBJW0060000,2
3503,39851,BCCADBJW0040000,2
3504,39851,SFTR00FD0090000,6
3505,39851,SFTR00FD0040000,6
3506,39851,SFTR00FD0120000,6
3507,39851,SFTR00FD0140000,6
3508,39851,SFTR00FD0360000,3
3509,39851,SFTR00FD0210000,6
3510,39851,SFTR00FD0240000,6
3511,39851,SFHF00FD0050000,4
3512,39851,SFRF00FD0020000,8
3513,39851,SFRF00FD0050000,8
3514,39851,SFRF00FD0040000,8
3515,39851,SGFL00FD0070000,6
3516,39851,SGFL00FD0050000,6
3517,39851,SGFL00FD0060000,6
3518,39851,SLBD00FD0190000,6
3519,39851,SCMT00FD0010000,4
3520,39851,DFBA00FD0730000,2
3521,39859,AAGC00PY0210000,96
3522,39859,AAGC00PY0230000,60
3523,39859,AAGC00PY0270000,50
3524,39859,AAGC00PY0360000,36
3525,39859,AAGC00PY0030000,25
3526,39859,AAGC00PY0050000,25
3527,39859,AAGC00PY0310000,192
3528,39859,AAGC00PY0280000,48
3529,39859,AQAT00PY0030000,300
3530,39861,AFFF00NL0020000,45
3531,39861,AFPL00NL1750000,54
3532,39861,AFPL00NL1760000,27
3533,39861,AFPL00NL1910000,16
3534,39861,AFFK00NL0140000,32
3535,39861,AFPL00NL1610000,32
3536,39861,AFPL00NL1630000,16
3537,39861,AFPL00NL1130000,45
3538,39861,AFPL00NL1150000,27
3539,39861,AFPL00NL1210000,90
3540,39861,AFPL00NL1290000,27
3541,39861,AFPL00NL1450000,27
3542,39861,AFPL00NL1480000,27
3543,39861,AFPL00NL1720000,27
3544,39861,AFFK00NL0120000,54
3545,39861,AFFK00NL0130000,8
3546,39862,RFPD00NG0100000,72
3547,39862,RFPD00NG0140000,36
3548,39862,RFPD00NG0150000,24
3549,39862,RFPD00NG0190000,24
3550,39862,RFPD00NG0200000,12
3551,39862,RFPD00NG0250000,12
3552,39862,RFPD00NG0370000,48
3553,39862,RFPD00NG0400000,12
3554,39862,RFPD00NG0450000,12
3555,39862,RFPD00NG0470000,12
3556,39862,RFPD00NG1070000,18
3557,39862,RFPD00NG1080000,4
3558,39860,ACGA00AG1480000,72
3559,39860,ACGA00AG1320000,12
3560,39860,ACGA00AG1340000,60
3561,39860,ACGT00AG0270000,144
3562,39860,ACGA00AG0170000,36
3563,39860,ACGA00AG0370000,6
3564,39860,ACGT00AG0350000,36
3565,39860,ACGA00AG0560000,6
3566,39860,ACGA00AG0670000,72
3567,39860,ACGA00AG1120000,36
3568,39860,ACGT00AG0230000,72
3569,39860,ACGT00AG0090000,144
3570,39860,ACGA00AG1280000,100
3571,39860,RCTA00AG0060000,72
3572,39860,ACCBWCAG2180000,4
3573,39860,RCTA00CL0280000,12
3574,39860,ACGA00AG1620000,144
3575,39860,AECA00AG0340000,6
3576,39860,AESLSOAG0360000,36
3577,39860,ACGA00AG0770000,2
3578,39860,RCTA00CL0300000,6
3579,39860,RCTA00CL0330000,12
3580,39860,APAR00AG0220000,48
3581,39860,AESLSOAG0340000,6
3582,39860,APAR00AG0040000,180
3583,39860,AECP00AG0010000,144
3584,39860,AECP00AG0030000,24
3585,39860,AECP00AG0040000,36
3586,39860,AEKTDTAG0050000,36
3587,39860,ACCBWCAG2280000,2
3588,39860,ACCBWCAG2160000,6
3589,39860,ACCBWCAG2070000,24
3590,39860,ACCBWCAG2000000,12
3591,39860,ACCBWCAG2040000,6
3592,39867,AACB00GU0260000,6
3593,39867,AACB00GU0210000,24
3594,39867,AACB00GU0220000,72
3595,39867,AACB00GU0230000,80
3596,39867,AACB00GU0070000,288
3597,39867,AACB00GU0050000,432
3598,39867,AACB00GU0040000,96
3599,39867,AACB00GU0010000,48
3600,39854,ALRBSOAG0050000,12
3601,39854,ARUVRBCL0090000,24
3602,39854,AEIN00AQ0050000,240
3603,39854,AEIN00AQ0070000,240
3604,39854,AEHESUAQ0030000,480
3605,39854,AECN00AQ0030000,32
3606,39854,AMCN00AQ0010000,16
3607,39854,AMCN00AQ0040000,48
3608,39854,AMCN00AQ0050000,48
3609,39854,AEHO00AG0040000,120
3610,39854,AMCN00AG0050000,480
3611,39854,AMCN00AG0060000,1200
3612,39854,AMCN00AG0010000,144
3613,39854,AMCN00AG0030000,720
3614,39854,AEHESUAG0150000,144
3615,39854,AMIN00AQ0010000,72
3616,39854,AESLSUAQ0080000,72
3617,39854,ALRBLEAQ0170000,12
3618,39854,ALRBLEAQ0180000,12
3619,39854,AEAPELAQ0010000,96
3620,39854,AEAPELAQ0030000,108
3621,39854,AEAPELAQ0050000,144
3622,39854,AMHO00AQ0010000,72
3623,39854,AMHO00AQ0030000,72
3624,39854,AMHO00AQ0040000,72
3625,39854,AMHO00AQ0050000,72
3626,39854,AMHO00AQ0060000,72
3627,39854,AMHO00AQ0070000,72
3628,39854,AEHESUAQ0120000,240
3629,39854,ADPR00AQ0010000,24
3630,39857,AFPL00HK0100000,48
3631,39857,AFPL00HK0120000,48
3632,39857,AFPL00HK0110000,48
3633,39857,AFPL00HK0140000,48
3634,39857,AFPL00HK0160000,48
3635,39857,AFPL00HK0150000,96
3636,39857,AFPL00HK0170000,48
3637,39857,AFPL00HK0180000,96
3638,39857,AFPL00HK0200000,240
3639,39857,AFPL00HK0190000,240
3640,39857,AFPL00HK0250000,48
3641,39857,AFPL00HK0270000,144
3642,39857,AFPL00HK0420000,50
3643,39857,AFPL00HK0430000,30
3644,39857,AFPL00HK0680000,144
3645,39857,AFPL00HK0690000,288
3646,39857,AFPL00HK0710000,288
3647,39857,AFPL00HK0720000,288
3648,39857,AFPL00HK0740000,20
3649,39857,AFPL00HK0750000,72
3650,39857,AFFK00HK0040000,144
3651,39857,AFPL00HK0800000,288
3652,39857,AFPL00HK0830000,144
3653,39857,AFPL00HK0860000,288
3654,39857,AFPL00HK0950000,144
3655,39857,AFPL00HK0910000,48
3656,39857,AFPL00HK0890000,30
3657,39857,AFPL00HK0550000,48
3658,39857,AFPL00HK0530000,48
3659,39857,AFPL00HK0500000,96
3660,39857,AFPL00HK0470000,48
3661,39857,AWWC00HK0010000,36
3662,39857,AFPL00HK1100000,25
3663,39857,AFPL00HK1280000,144
3664,39857,AFPL00HK1290000,48
3665,39857,AFPL00HK1300000,15
3666,39853,AFFR00HK0160000,240
3667,39853,AFFR00HK0360000,624
3668,39853,AFFR00HK0020000,1152
3669,39853,AFFR00HK0190000,864
3670,39853,AFFR00HK0010000,144
3671,39853,AFFR00HK0370000,576
3672,39853,AFFR00HK0380000,192
3673,39853,AFFR00HK0390000,288
3674,39853,AFFR00HK0400000,288
3675,39853,AFFR00HK0410000,288
3676,39853,AFFR00HK0460000,192
3677,39853,AFFR00HK0260000,576
3678,39853,AFFR00HK0250000,360
3679,39853,AFFR00HK0690000,192
3680,39853,AFFR00HK0600000,52
3681,39853,AFFR00HK0620000,48
3682,39853,AFFR00HK0350000,288
3683,39853,AFFR00HK0720000,288
3684,39855,AWPH00KM0330000,12
3685,39855,AWPH00KM0350000,12
3686,39855,AWPH00KM0320000,12
3687,39855,AWMSCOKM0210000,24
3688,39855,AWPH00KM0020000,24
3689,39855,AWMSCOKM0780000,12
3690,39855,AWMSCOKM0790000,24
3691,39855,AWFT00KM0090000,24
3692,39855,AWPL00KM0020000,72
3693,39855,AWMSCOKM0370000,60
3694,39855,AWCL00KM0170000,24
3695,39855,AWMSCOKM0110000,12
3696,39855,AAFE00KM0010000,24
3697,39864,SLBD00PS0040000,200
3698,39864,SLBD00PS0160000,250
3699,39864,CDPN00PS0010000,100
3700,39864,SLBD00PS0260000,200
3701,39864,SLBD00PS0020000,150
3702,39863,RVVI00RL0050000,72
3703,39863,RFPL00RL0010000,72
3704,39863,RFPL00RL0040000,72
3705,39863,RFPL00RL0050000,60
3706,39863,RFPL00RL0060000,36
3707,39863,RFPL00RL0070000,40
3708,39863,RFPL00RL0080000,48
3709,39863,RFPL00RL0090000,12
3710,39863,RFPL00RL0130000,24
3711,39863,RVVI00RL0020000,240
3712,39847,ARPSINSE0070000,6
3713,39847,ARPSHOSE0030000,24
3714,39847,ARPSINSE0040000,36
