Id,BinCode,BinTypeId,Reference,Creator,CreateTime,WarehouseLocationId
410,RB100313,1,Picking Using only,System Inital,2/2/2021 20:47,1
411,RB100315,1,Picking Using only,System Inital,2/2/2021 20:47,1
412,RB100401,1,Picking Using only,System Inital,2/2/2021 20:47,1
413,RB100403,1,Picking Using only,System Inital,2/2/2021 20:47,1
414,RB100407,1,Picking Using only,System Inital,2/2/2021 20:47,1
415,RB100411,1,Picking Using only,System Inital,2/2/2021 20:47,1
416,RB100501,1,Picking Using only,System Inital,2/2/2021 20:47,1
417,RB100503,1,Picking Using only,System Inital,2/2/2021 20:47,1
418,RB100505,1,Picking Using only,System Inital,2/2/2021 20:47,1
419,RB100507,1,Picking Using only,System Inital,2/2/2021 20:47,1
420,RB100509,1,Picking Using only,System Inital,2/2/2021 20:47,1
421,RB100511,1,Picking Using only,System Inital,2/2/2021 20:47,1
422,RB100513,1,Picking Using only,System Inital,2/2/2021 20:47,1
423,RB100515,1,Picking Using only,System Inital,2/2/2021 20:47,1
424,RB100601,1,Picking Using only,System Inital,2/2/2021 20:47,1
425,RB100603,1,Picking Using only,System Inital,2/2/2021 20:47,1
426,RB100605,1,Picking Using only,System Inital,2/2/2021 20:47,1
427,RB100607,1,Picking Using only,System Inital,2/2/2021 20:47,1
428,RB100609,1,Picking Using only,System Inital,2/2/2021 20:47,1
429,RB100701,1,Picking Using only,System Inital,2/2/2021 20:47,1
430,RB100703,1,Picking Using only,System Inital,2/2/2021 20:47,1
431,RB100705,1,Picking Using only,System Inital,2/2/2021 20:47,1
432,RB100707,1,Picking Using only,System Inital,2/2/2021 20:47,1
433,RB100709,1,Picking Using only,System Inital,2/2/2021 20:47,1
434,RB100711,1,Picking Using only,System Inital,2/2/2021 20:47,1
435,RB100713,1,Picking Using only,System Inital,2/2/2021 20:47,1
436,RB100805,1,Picking Using only,System Inital,2/2/2021 20:47,1
437,RB100807,1,Picking Using only,System Inital,2/2/2021 20:47,1
438,RB100813,1,Picking Using only,System Inital,2/2/2021 20:47,1
439,RB100815,1,Picking Using only,System Inital,2/2/2021 20:47,1
440,RB100901,1,Picking Using only,System Inital,2/2/2021 20:47,1
441,RB100905,1,Picking Using only,System Inital,2/2/2021 20:47,1
442,RB100907,1,Picking Using only,System Inital,2/2/2021 20:47,1
443,RB100909,1,Picking Using only,System Inital,2/2/2021 20:47,1
444,RB100913,1,Picking Using only,System Inital,2/2/2021 20:47,1
445,RB101009,1,Picking Using only,System Inital,2/2/2021 20:47,1
446,RB110101,1,Picking Using only,System Inital,2/2/2021 20:47,1
447,RB110109,1,Picking Using only,System Inital,2/2/2021 20:47,1
448,RB110203,1,Picking Using only,System Inital,2/2/2021 20:47,1
449,RB110205,1,Picking Using only,System Inital,2/2/2021 20:47,1
450,RB110211,1,Picking Using only,System Inital,2/2/2021 20:47,1
451,RB110213,1,Picking Using only,System Inital,2/2/2021 20:47,1
452,RB110215,1,Picking Using only,System Inital,2/2/2021 20:47,1
453,RB110301,1,Picking Using only,System Inital,2/2/2021 20:47,1
454,RB110305,1,Picking Using only,System Inital,2/2/2021 20:47,1
455,RB110307,1,Picking Using only,System Inital,2/2/2021 20:47,1
456,RB110309,1,Picking Using only,System Inital,2/2/2021 20:47,1
457,RB110311,1,Picking Using only,System Inital,2/2/2021 20:47,1
458,RB110313,1,Picking Using only,System Inital,2/2/2021 20:47,1
459,RB110403,1,Picking Using only,System Inital,2/2/2021 20:47,1
460,RB110405,1,Picking Using only,System Inital,2/2/2021 20:47,1
461,RB110407,1,Picking Using only,System Inital,2/2/2021 20:47,1
462,RB110409,1,Picking Using only,System Inital,2/2/2021 20:47,1
463,RB110415,1,Picking Using only,System Inital,2/2/2021 20:47,1
464,RB110501,1,Picking Using only,System Inital,2/2/2021 20:47,1
465,RB110503,1,Picking Using only,System Inital,2/2/2021 20:47,1
466,RB110505,1,Picking Using only,System Inital,2/2/2021 20:47,1
467,RB110509,1,Picking Using only,System Inital,2/2/2021 20:47,1
468,RB110511,1,Picking Using only,System Inital,2/2/2021 20:47,1
469,RB110515,1,Picking Using only,System Inital,2/2/2021 20:47,1
470,RB110601,1,Picking Using only,System Inital,2/2/2021 20:47,1
471,RB110603,1,Picking Using only,System Inital,2/2/2021 20:47,1
472,RB110605,1,Picking Using only,System Inital,2/2/2021 20:47,1
473,RB110607,1,Picking Using only,System Inital,2/2/2021 20:47,1
474,RB110609,1,Picking Using only,System Inital,2/2/2021 20:47,1
475,RB110611,1,Picking Using only,System Inital,2/2/2021 20:47,1
476,RB110613,1,Picking Using only,System Inital,2/2/2021 20:47,1
477,RB110615,1,Picking Using only,System Inital,2/2/2021 20:47,1
478,RB110701,1,Picking Using only,System Inital,2/2/2021 20:47,1
479,RB110705,1,Picking Using only,System Inital,2/2/2021 20:47,1
480,RB110707,1,Picking Using only,System Inital,2/2/2021 20:47,1
481,RB110709,1,Picking Using only,System Inital,2/2/2021 20:47,1
482,RB110711,1,Picking Using only,System Inital,2/2/2021 20:47,1
483,RB110713,1,Picking Using only,System Inital,2/2/2021 20:47,1
484,RB110715,1,Picking Using only,System Inital,2/2/2021 20:47,1
485,RB110801,1,Picking Using only,System Inital,2/2/2021 20:47,1
486,RB110803,1,Picking Using only,System Inital,2/2/2021 20:47,1
487,RB110805,1,Picking Using only,System Inital,2/2/2021 20:47,1
488,RB110807,1,Picking Using only,System Inital,2/2/2021 20:47,1
489,RB110809,1,Picking Using only,System Inital,2/2/2021 20:47,1
490,RB110811,1,Picking Using only,System Inital,2/2/2021 20:47,1
491,RB110813,1,Picking Using only,System Inital,2/2/2021 20:47,1
492,RB110815,1,Picking Using only,System Inital,2/2/2021 20:47,1
493,RB110901,1,Picking Using only,System Inital,2/2/2021 20:47,1
494,RB110909,1,Picking Using only,System Inital,2/2/2021 20:47,1
495,RB110913,1,Picking Using only,System Inital,2/2/2021 20:47,1
496,RB111001,1,Picking Using only,System Inital,2/2/2021 20:47,1
497,RB111009,1,Picking Using only,System Inital,2/2/2021 20:47,1
498,RB120101,1,Picking Using only,System Inital,2/2/2021 20:47,1
499,RB120203,1,Picking Using only,System Inital,2/2/2021 20:47,1
500,RB120205,1,Picking Using only,System Inital,2/2/2021 20:47,1
501,RB120209,1,Picking Using only,System Inital,2/2/2021 20:47,1
502,RB120211,1,Picking Using only,System Inital,2/2/2021 20:47,1
503,RB120213,1,Picking Using only,System Inital,2/2/2021 20:47,1
504,RB120215,1,Picking Using only,System Inital,2/2/2021 20:47,1
505,RB120301,1,Picking Using only,System Inital,2/2/2021 20:47,1
506,RB120303,1,Picking Using only,System Inital,2/2/2021 20:47,1
507,RB120305,1,Picking Using only,System Inital,2/2/2021 20:47,1
508,RB120309,1,Picking Using only,System Inital,2/2/2021 20:47,1
509,RB120311,1,Picking Using only,System Inital,2/2/2021 20:47,1
510,RB120313,1,Picking Using only,System Inital,2/2/2021 20:47,1
511,RB120315,1,Picking Using only,System Inital,2/2/2021 20:47,1
512,RB120401,1,Picking Using only,System Inital,2/2/2021 20:47,1
513,RB120403,1,Picking Using only,System Inital,2/2/2021 20:47,1
514,RB120407,1,Picking Using only,System Inital,2/2/2021 20:47,1
515,RB120409,1,Picking Using only,System Inital,2/2/2021 20:47,1
516,RB120411,1,Picking Using only,System Inital,2/2/2021 20:47,1
517,RB120501,1,Picking Using only,System Inital,2/2/2021 20:47,1
518,RB120503,1,Picking Using only,System Inital,2/2/2021 20:47,1
519,RB120505,1,Picking Using only,System Inital,2/2/2021 20:47,1
520,RB120507,1,Picking Using only,System Inital,2/2/2021 20:47,1
521,RB120511,1,Picking Using only,System Inital,2/2/2021 20:47,1
522,RB120515,1,Picking Using only,System Inital,2/2/2021 20:47,1
523,RB120601,1,Picking Using only,System Inital,2/2/2021 20:47,1
524,RB120605,1,Picking Using only,System Inital,2/2/2021 20:47,1
525,RB120607,1,Picking Using only,System Inital,2/2/2021 20:47,1
526,RB120609,2,Storage only,System Inital,2/2/2021 20:47,1
527,RB120611,1,Picking Using only,System Inital,2/2/2021 20:47,1
528,RB120613,1,Picking Using only,System Inital,2/2/2021 20:47,1
529,RB120615,1,Picking Using only,System Inital,2/2/2021 20:47,1
530,RB120701,1,Picking Using only,System Inital,2/2/2021 20:47,1
531,RB120703,1,Picking Using only,System Inital,2/2/2021 20:47,1
532,RB120707,1,Picking Using only,System Inital,2/2/2021 20:47,1
533,RB120709,1,Picking Using only,System Inital,2/2/2021 20:47,1
534,RB120711,1,Picking Using only,System Inital,2/2/2021 20:47,1
535,RB120713,1,Picking Using only,System Inital,2/2/2021 20:47,1
536,RB120715,1,Picking Using only,System Inital,2/2/2021 20:47,1
537,RB120805,1,Picking Using only,System Inital,2/2/2021 20:47,1
538,RB120807,1,Picking Using only,System Inital,2/2/2021 20:47,1
539,RB120811,1,Picking Using only,System Inital,2/2/2021 20:47,1
540,RB120815,1,Picking Using only,System Inital,2/2/2021 20:47,1
541,RB120901,1,Picking Using only,System Inital,2/2/2021 20:47,1
542,RB120905,1,Picking Using only,System Inital,2/2/2021 20:47,1
543,RB120909,1,Picking Using only,System Inital,2/2/2021 20:47,1
544,RB130109,2,Storage only,System Inital,2/2/2021 20:47,1
545,RB130201,1,Picking Using only,System Inital,2/2/2021 20:47,1
546,RB130209,1,Picking Using only,System Inital,2/2/2021 20:47,1
547,RB130211,1,Picking Using only,System Inital,2/2/2021 20:47,1
548,RB130215,1,Picking Using only,System Inital,2/2/2021 20:47,1
549,RB130301,1,Picking Using only,System Inital,2/2/2021 20:47,1
550,RB130311,1,Picking Using only,System Inital,2/2/2021 20:47,1
551,RB130313,1,Picking Using only,System Inital,2/2/2021 20:47,1
552,RB130401,1,Picking Using only,System Inital,2/2/2021 20:47,1
553,RB130407,1,Picking Using only,System Inital,2/2/2021 20:47,1
554,RB130411,1,Picking Using only,System Inital,2/2/2021 20:47,1
555,RB130413,1,Picking Using only,System Inital,2/2/2021 20:47,1
556,RB130501,1,Picking Using only,System Inital,2/2/2021 20:47,1
557,RB130503,1,Picking Using only,System Inital,2/2/2021 20:47,1
558,RB130507,1,Picking Using only,System Inital,2/2/2021 20:47,1
559,RB130509,1,Picking Using only,System Inital,2/2/2021 20:47,1
560,RB130511,1,Picking Using only,System Inital,2/2/2021 20:47,1
561,RB130513,1,Picking Using only,System Inital,2/2/2021 20:47,1
562,RB130601,1,Picking Using only,System Inital,2/2/2021 20:47,1
563,RB130603,1,Picking Using only,System Inital,2/2/2021 20:47,1
564,RB130607,1,Picking Using only,System Inital,2/2/2021 20:47,1
565,RB130609,1,Picking Using only,System Inital,2/2/2021 20:47,1
566,RB130611,1,Picking Using only,System Inital,2/2/2021 20:47,1
567,RB130613,1,Picking Using only,System Inital,2/2/2021 20:47,1
568,RB130615,1,Picking Using only,System Inital,2/2/2021 20:47,1
569,RB130701,1,Picking Using only,System Inital,2/2/2021 20:47,1
570,RB130703,1,Picking Using only,System Inital,2/2/2021 20:47,1
571,RB130705,1,Picking Using only,System Inital,2/2/2021 20:47,1
572,RB130707,1,Picking Using only,System Inital,2/2/2021 20:47,1
573,RB130709,1,Picking Using only,System Inital,2/2/2021 20:47,1
574,RB130711,1,Picking Using only,System Inital,2/2/2021 20:47,1
575,RB130713,1,Picking Using only,System Inital,2/2/2021 20:47,1
576,RB130715,1,Picking Using only,System Inital,2/2/2021 20:47,1
577,RB130801,1,Picking Using only,System Inital,2/2/2021 20:47,1
578,RB130807,1,Picking Using only,System Inital,2/2/2021 20:47,1
579,RB130809,1,Picking Using only,System Inital,2/2/2021 20:47,1
580,RB130811,1,Picking Using only,System Inital,2/2/2021 20:47,1
581,RB130813,1,Picking Using only,System Inital,2/2/2021 20:47,1
582,RB130901,1,Picking Using only,System Inital,2/2/2021 20:47,1
583,RB140203,1,Picking Using only,System Inital,2/2/2021 20:47,1
584,RB140207,1,Picking Using only,System Inital,2/2/2021 20:47,1
585,RB140213,1,Picking Using only,System Inital,2/2/2021 20:47,1
586,RB140301,1,Picking Using only,System Inital,2/2/2021 20:47,1
587,RB140311,1,Picking Using only,System Inital,2/2/2021 20:47,1
588,RB140313,1,Picking Using only,System Inital,2/2/2021 20:47,1
589,RB140315,1,Picking Using only,System Inital,2/2/2021 20:47,1
590,RB140401,1,Picking Using only,System Inital,2/2/2021 20:47,1
591,RB140407,1,Picking Using only,System Inital,2/2/2021 20:47,1
592,RB140411,1,Picking Using only,System Inital,2/2/2021 20:47,1
593,RB140413,1,Picking Using only,System Inital,2/2/2021 20:47,1
594,RB140415,1,Picking Using only,System Inital,2/2/2021 20:47,1
595,RB140505,1,Picking Using only,System Inital,2/2/2021 20:47,1
596,RB140509,1,Picking Using only,System Inital,2/2/2021 20:47,1
597,RB140513,1,Picking Using only,System Inital,2/2/2021 20:47,1
598,RB140601,1,Picking Using only,System Inital,2/2/2021 20:47,1
599,RB140605,1,Picking Using only,System Inital,2/2/2021 20:47,1
600,RB140607,1,Picking Using only,System Inital,2/2/2021 20:47,1
601,RB140703,1,Picking Using only,System Inital,2/2/2021 20:47,1
602,RB140709,1,Picking Using only,System Inital,2/2/2021 20:47,1
603,RB140713,1,Picking Using only,System Inital,2/2/2021 20:47,1
604,RB140801,1,Picking Using only,System Inital,2/2/2021 20:47,1
605,RB140803,1,Picking Using only,System Inital,2/2/2021 20:47,1
606,RB140809,1,Picking Using only,System Inital,2/2/2021 20:47,1
607,RB140811,1,Picking Using only,System Inital,2/2/2021 20:47,1
608,RB140813,1,Picking Using only,System Inital,2/2/2021 20:47,1
609,RB140901,1,Picking Using only,System Inital,2/2/2021 20:47,1
610,RB140905,1,Picking Using only,System Inital,2/2/2021 20:47,1
611,RB150109,1,Picking Using only,System Inital,2/2/2021 20:47,1
612,RB150205,1,Picking Using only,System Inital,2/2/2021 20:47,1
613,RB150207,1,Picking Using only,System Inital,2/2/2021 20:47,1
614,RB150209,1,Picking Using only,System Inital,2/2/2021 20:47,1
615,RB150211,1,Picking Using only,System Inital,2/2/2021 20:47,1
616,RB150213,1,Picking Using only,System Inital,2/2/2021 20:47,1
617,RB150301,1,Picking Using only,System Inital,2/2/2021 20:47,1
618,RB150303,1,Picking Using only,System Inital,2/2/2021 20:47,1
619,RB150305,1,Picking Using only,System Inital,2/2/2021 20:47,1
620,RB150307,1,Picking Using only,System Inital,2/2/2021 20:47,1
621,RB150311,1,Picking Using only,System Inital,2/2/2021 20:47,1
622,RB150313,1,Picking Using only,System Inital,2/2/2021 20:47,1
623,RB150315,1,Picking Using only,System Inital,2/2/2021 20:47,1
624,RB150401,1,Picking Using only,System Inital,2/2/2021 20:47,1
625,RB150403,1,Picking Using only,System Inital,2/2/2021 20:47,1
626,RB150407,1,Picking Using only,System Inital,2/2/2021 20:47,1
627,RB150411,1,Picking Using only,System Inital,2/2/2021 20:47,1
628,RB150501,1,Picking Using only,System Inital,2/2/2021 20:47,1
629,RB150503,1,Picking Using only,System Inital,2/2/2021 20:47,1
630,RB150505,1,Picking Using only,System Inital,2/2/2021 20:47,1
631,RB150509,1,Picking Using only,System Inital,2/2/2021 20:47,1
632,RB150511,1,Picking Using only,System Inital,2/2/2021 20:47,1
633,RB150513,1,Picking Using only,System Inital,2/2/2021 20:47,1
634,RB150515,1,Picking Using only,System Inital,2/2/2021 20:47,1
635,RB150601,1,Picking Using only,System Inital,2/2/2021 20:47,1
636,RB150605,1,Picking Using only,System Inital,2/2/2021 20:47,1
637,RB150607,1,Picking Using only,System Inital,2/2/2021 20:47,1
638,RB150611,1,Picking Using only,System Inital,2/2/2021 20:47,1
639,RB150615,1,Picking Using only,System Inital,2/2/2021 20:47,1
640,RB150703,1,Picking Using only,System Inital,2/2/2021 20:47,1
641,RB150705,1,Picking Using only,System Inital,2/2/2021 20:47,1
642,RB150707,1,Picking Using only,System Inital,2/2/2021 20:47,1
643,RB150711,1,Picking Using only,System Inital,2/2/2021 20:47,1
644,RB150713,1,Picking Using only,System Inital,2/2/2021 20:47,1
645,RB150801,1,Picking Using only,System Inital,2/2/2021 20:47,1
646,RB150805,1,Picking Using only,System Inital,2/2/2021 20:47,1
647,RB150901,1,Picking Using only,System Inital,2/2/2021 20:47,1
648,RB150913,1,Picking Using only,System Inital,2/2/2021 20:47,1
649,RB151001,1,Picking Using only,System Inital,2/2/2021 20:47,1
650,RB160203,1,Picking Using only,System Inital,2/2/2021 20:47,1
651,RB160205,1,Picking Using only,System Inital,2/2/2021 20:47,1
652,RB160207,1,Picking Using only,System Inital,2/2/2021 20:47,1
653,RB160209,1,Picking Using only,System Inital,2/2/2021 20:47,1
654,RB160213,1,Picking Using only,System Inital,2/2/2021 20:47,1
655,RB160216,1,Picking Using only,System Inital,2/2/2021 20:47,1
656,RB160309,1,Picking Using only,System Inital,2/2/2021 20:47,1
657,RB160311,1,Picking Using only,System Inital,2/2/2021 20:47,1
658,RB160313,1,Picking Using only,System Inital,2/2/2021 20:47,1
659,RB160315,1,Picking Using only,System Inital,2/2/2021 20:47,1
660,RB160403,1,Picking Using only,System Inital,2/2/2021 20:47,1
661,RB160405,1,Picking Using only,System Inital,2/2/2021 20:47,1
662,RB160409,1,Picking Using only,System Inital,2/2/2021 20:47,1
663,RB160411,1,Picking Using only,System Inital,2/2/2021 20:47,1
664,RB160413,1,Picking Using only,System Inital,2/2/2021 20:47,1
665,RB160415,1,Picking Using only,System Inital,2/2/2021 20:47,1
666,RB160501,1,Picking Using only,System Inital,2/2/2021 20:47,1
667,RB160503,1,Picking Using only,System Inital,2/2/2021 20:47,1
668,RB160505,1,Picking Using only,System Inital,2/2/2021 20:47,1
669,RB160507,1,Picking Using only,System Inital,2/2/2021 20:47,1
670,RB160515,1,Picking Using only,System Inital,2/2/2021 20:47,1
671,RB160601,1,Picking Using only,System Inital,2/2/2021 20:47,1
672,RB160605,1,Picking Using only,System Inital,2/2/2021 20:47,1
673,RB160607,1,Picking Using only,System Inital,2/2/2021 20:47,1
674,RB160611,1,Picking Using only,System Inital,2/2/2021 20:47,1
675,RB160613,1,Picking Using only,System Inital,2/2/2021 20:47,1
676,RB160615,1,Picking Using only,System Inital,2/2/2021 20:47,1
677,RB160701,1,Picking Using only,System Inital,2/2/2021 20:47,1
678,RB160703,1,Picking Using only,System Inital,2/2/2021 20:47,1
679,RB160709,1,Picking Using only,System Inital,2/2/2021 20:47,1
680,RB160713,1,Picking Using only,System Inital,2/2/2021 20:47,1
681,RB160715,1,Picking Using only,System Inital,2/2/2021 20:47,1
682,RB160805,1,Picking Using only,System Inital,2/2/2021 20:47,1
683,RB160811,1,Picking Using only,System Inital,2/2/2021 20:47,1
684,RB160909,1,Picking Using only,System Inital,2/2/2021 20:47,1
685,RB170109,1,Picking Using only,System Inital,2/2/2021 20:47,1
686,RB170201,1,Picking Using only,System Inital,2/2/2021 20:47,1
687,RB170203,1,Picking Using only,System Inital,2/2/2021 20:47,1
688,RB170207,1,Picking Using only,System Inital,2/2/2021 20:47,1
689,RB170209,1,Picking Using only,System Inital,2/2/2021 20:47,1
690,RB170211,1,Picking Using only,System Inital,2/2/2021 20:47,1
691,RB170215,1,Picking Using only,System Inital,2/2/2021 20:47,1
692,RB170301,1,Picking Using only,System Inital,2/2/2021 20:47,1
693,RB170303,1,Picking Using only,System Inital,2/2/2021 20:47,1
694,RB170305,1,Picking Using only,System Inital,2/2/2021 20:47,1
695,RB170309,1,Picking Using only,System Inital,2/2/2021 20:47,1
696,RB170311,1,Picking Using only,System Inital,2/2/2021 20:47,1
